orig.ident	nCount_RNA	nFeature_RNA	percent.mt	ID	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	inferCNV_CNV_count	inferCNV_ploidy_sc
ST1003	88884	8367	3.875838171	human_E14_D6_Cryo_NC_19	ST1003_R3.sc61	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	133506	7778	3.60283433	human_E14_D6_Cryo_NC_21	ST1003_R3.sc63	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	93460	7680	4.321634924	human_E14_D6_Cryo_NC_23	ST1003_R3.sc65	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	130546	7746	4.230692629	human_E14_D6_Cryo_NC_24	ST1003_R3.sc66	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	178821	8997	2.988463324	human_E14_D6_Cryo_NC_25	ST1003_R3.sc67	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	115187	7669	3.963988992	human_E14_D6_Cryo_NC_26	ST1003_R3.sc68	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	77786	6791	4.111279665	human_E14_D6_Cryo_NC_29	ST1003_R3.sc71	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	53291	6263	4.880749095	human_E14_D6_Cryo_NC_30	ST1003_R3.sc72	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	32407	5420	6.80717129	human_E14_D6_Cryo_NC_31	ST1003_R3.sc73	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	44525	6496	3.961819203	human_E14_D6_Cryo_NC_34	ST1003_R3.sc76	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	91710	7616	3.683349689	human_E14_D6_Cryo_NC_37	ST1003_R3.sc79	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	75862	7065	3.59204872	human_E14_D6_Cryo_NC_38	ST1003_R3.sc80	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	EPI	0	euploidy
ST1003	144287	8387	3.423731868	human_E14_D6_Cryo_NC_39	ST1003_R3.sc81	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	34810	5965	8.532031026	human_E14_D6_Cryo_NC_4	ST1003_R3.sc46	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	91437	7049	3.766527773	human_E14_D6_Cryo_NC_40	ST1003_R3.sc82	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	32097	5371	6.776334237	human_E14_D6_Cryo_NC_43	ST1003_R3.sc85	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	140825	7943	3.29557962	human_E14_D6_Cryo_NC_44	ST1003_R3.sc86	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	78041	6771	3.880011789	human_E14_D6_Cryo_NC_45	ST1003_R3.sc87	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	29548	5217	7.939623663	human_E14_D6_Cryo_NC_46	ST1003_R3.sc88	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	85722	7825	5.355684655	human_E14_D6_Cryo_NC_5	ST1003_R3.sc47	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	0	euploidy
ST1003	94454	7631	4.833040422	human_E14_D6_Cryo_NC_7	ST1003_R3.sc49	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	PE	0	euploidy
ST1003	107857	7005	4.065568299	human_E14_D6_Cryo_NC_8	ST1003_R3.sc50	E14	4CB	D6	Cryo	ST1003	ICSI	ST1003_R3	TE	1	aneuploidy
ST1008	18588	4553	5.175381967	human_E15_D5_Allo_ST_1	ST1008_R2.sc41	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	452007	10365	1.629842016	human_E15_D5_Allo_ST_10	ST1008_R2.sc50	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	107744	8014	3.576997327	human_E15_D5_Allo_ST_12	ST1008_R2.sc52	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	104432	7977	3.356250958	human_E15_D5_Allo_ST_13	ST1008_R2.sc53	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	197777	9797	2.914393484	human_E15_D5_Allo_ST_14	ST1008_R2.sc54	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	370566	10052	1.889541944	human_E15_D5_Allo_ST_15	ST1008_R2.sc55	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	211907	8860	2.553006744	human_E15_D5_Allo_ST_16	ST1008_R2.sc56	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	312632	9152	1.981243123	human_E15_D5_Allo_ST_17	ST1008_R2.sc57	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	124060	7731	3.473319362	human_E15_D5_Allo_ST_18	ST1008_R2.sc58	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	175192	9237	2.767820448	human_E15_D5_Allo_ST_19	ST1008_R2.sc59	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	48786	6759	3.626040257	human_E15_D5_Allo_ST_2	ST1008_R2.sc42	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	55811	7200	5.085019082	human_E15_D5_Allo_ST_20	ST1008_R2.sc60	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	137310	8973	3.546719103	human_E15_D5_Allo_ST_21	ST1008_R2.sc61	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	55252	6619	4.63512633	human_E15_D5_Allo_ST_22	ST1008_R2.sc62	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	158810	9103	3.528115358	human_E15_D5_Allo_ST_23	ST1008_R2.sc63	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	163285	8788	3.085402823	human_E15_D5_Allo_ST_24	ST1008_R2.sc64	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	33190	4626	2.684543537	human_E15_D5_Allo_ST_25	ST1008_R2.sc65	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	64869	4758	1.051349643	human_E15_D5_Allo_ST_26	ST1008_R2.sc66	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	EPI	0	euploidy
ST1008	190780	8388	2.942132299	human_E15_D5_Allo_ST_27	ST1008_R2.sc67	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	329715	10090	2.224345268	human_E15_D5_Allo_ST_28	ST1008_R2.sc68	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	PE	0	euploidy
ST1008	322256	9914	2.154808599	human_E15_D5_Allo_ST_29	ST1008_R2.sc69	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	90388	8272	4.011594459	human_E15_D5_Allo_ST_30	ST1008_R2.sc70	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	251353	8846	2.168265348	human_E15_D5_Allo_ST_31	ST1008_R2.sc71	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	408685	9966	1.78695083	human_E15_D5_Allo_ST_32	ST1008_R2.sc72	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	175531	8823	3.293435348	human_E15_D5_Allo_ST_33	ST1008_R2.sc73	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	132102	7654	3.602519265	human_E15_D5_Allo_ST_34	ST1008_R2.sc74	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	119157	8860	3.244458991	human_E15_D5_Allo_ST_35	ST1008_R2.sc75	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	416510	9829	1.728890063	human_E15_D5_Allo_ST_37	ST1008_R2.sc77	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	166429	8702	2.710465123	human_E15_D5_Allo_ST_39	ST1008_R2.sc79	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	80636	8338	2.769234585	human_E15_D5_Allo_ST_4	ST1008_R2.sc44	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	134472	8976	3.469123684	human_E15_D5_Allo_ST_41	ST1008_R2.sc81	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	85857	7339	3.915813504	human_E15_D5_Allo_ST_42	ST1008_R2.sc82	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	301837	9429	2.244920272	human_E15_D5_Allo_ST_43	ST1008_R2.sc83	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	PE	0	euploidy
ST1008	361506	10488	2.633427938	human_E15_D5_Allo_ST_44	ST1008_R2.sc84	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	142140	8085	3.38891234	human_E15_D5_Allo_ST_45	ST1008_R2.sc85	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	441065	9859	1.509074626	human_E15_D5_Allo_ST_46	ST1008_R2.sc86	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	379077	10479	2.301907	human_E15_D5_Allo_ST_47	ST1008_R2.sc87	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	248662	8950	2.894692394	human_E15_D5_Allo_ST_48	ST1008_R2.sc88	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	1	aneuploidy
ST1008	245679	7916	2.024593067	human_E15_D5_Allo_ST_49	ST1008_R2.sc89	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	229761	7692	2.51522234	human_E15_D5_Allo_ST_50	ST1008_R2.sc90	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	203570	8893	2.664930982	human_E15_D5_Allo_ST_51	ST1008_R2.sc91	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	EPI	0	euploidy
ST1008	169559	8489	3.071497237	human_E15_D5_Allo_ST_52	ST1008_R2.sc92	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	PE	0	euploidy
ST1008	251172	8786	2.264185498	human_E15_D5_Allo_ST_53	ST1008_R2.sc93	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	104413	8507	3.087738117	human_E15_D5_Allo_ST_55	ST1008_R2.sc95	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	38461	6640	4.095057331	human_E15_D5_Allo_ST_6	ST1008_R2.sc46	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	67845	7871	3.266268701	human_E15_D5_Allo_ST_7	ST1008_R2.sc47	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	118790	8404	2.935432275	human_E15_D5_Allo_ST_8	ST1008_R2.sc48	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	476977	12119	2.128194861	human_E15_D5_Allo_ST_9	ST1008_R2.sc49	E15	5BB	D5	Fresh	ST1008	ST	ST1008_R2	TE	0	euploidy
ST1008	47230	6378	4.886724539	human_E16_D6_Allo_ST_11	ST1008_R1.sc11	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	74113	7271	4.730614062	human_E16_D6_Allo_ST_12	ST1008_R1.sc12	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	19199	5125	5.916974842	human_E16_D6_Allo_ST_13	ST1008_R1.sc13	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	46576	7923	4.74922707	human_E16_D6_Allo_ST_14	ST1008_R1.sc14	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	517592	11267	1.295615079	human_E16_D6_Allo_ST_15	ST1008_R1.sc15	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	148875	9092	2.500083963	human_E16_D6_Allo_ST_17	ST1008_R1.sc17	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	44596	6441	8.65772715	human_E16_D6_Allo_ST_18	ST1008_R1.sc18	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	51773	7212	3.687250111	human_E16_D6_Allo_ST_19	ST1008_R1.sc19	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	463659	11475	1.378599359	human_E16_D6_Allo_ST_2	ST1008_R1.sc2	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	EPI	0	euploidy
ST1008	39917	5503	5.125635694	human_E16_D6_Allo_ST_21	ST1008_R1.sc21	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	36355	5136	16.11057626	human_E16_D6_Allo_ST_27	ST1008_R1.sc27	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	151467	8848	3.398099916	human_E16_D6_Allo_ST_28	ST1008_R1.sc28	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	2	aneuploidy
ST1008	24014	4269	14.29999167	human_E16_D6_Allo_ST_3	ST1008_R1.sc3	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	34022	4585	8.368114749	human_E16_D6_Allo_ST_30	ST1008_R1.sc30	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	29969	5640	6.436651206	human_E16_D6_Allo_ST_31	ST1008_R1.sc31	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	16214	4797	9.794005181	human_E16_D6_Allo_ST_32	ST1008_R1.sc32	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	157983	7950	3.071849503	human_E16_D6_Allo_ST_33	ST1008_R1.sc33	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	22467	4882	5.465794276	human_E16_D6_Allo_ST_35	ST1008_R1.sc35	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	386488	9357	1.763314773	human_E16_D6_Allo_ST_36	ST1008_R1.sc36	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	364592	9651	1.614955896	human_E16_D6_Allo_ST_37	ST1008_R1.sc37	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	3	aneuploidy
ST1008	55336	7044	4.375090357	human_E16_D6_Allo_ST_38	ST1008_R1.sc38	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	28647	4153	5.292002653	human_E16_D6_Allo_ST_4	ST1008_R1.sc4	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	207734	8107	2.255769397	human_E16_D6_Allo_ST_41	ST1008_R1.sc41	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	182462	9434	2.812092381	human_E16_D6_Allo_ST_43	ST1008_R1.sc43	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	49883	5145	12.0642303	human_E16_D6_Allo_ST_44	ST1008_R1.sc44	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	479119	10548	1.691646543	human_E16_D6_Allo_ST_45	ST1008_R1.sc45	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	89354	7400	3.590214204	human_E16_D6_Allo_ST_46	ST1008_R1.sc46	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	184332	8634	2.257882516	human_E16_D6_Allo_ST_47	ST1008_R1.sc47	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	2	aneuploidy
ST1008	15443	4244	4.850093894	human_E16_D6_Allo_ST_48	ST1008_R1.sc48	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	312855	9755	1.891291493	human_E16_D6_Allo_ST_49	ST1008_R1.sc49	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	83759	7150	3.338148736	human_E16_D6_Allo_ST_5	ST1008_R1.sc5	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	353985	8904	1.525770866	human_E16_D6_Allo_ST_50	ST1008_R1.sc50	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	421057	9555	1.417147797	human_E16_D6_Allo_ST_51	ST1008_R1.sc51	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	114247	7604	2.513851567	human_E16_D6_Allo_ST_53	ST1008_R1.sc53	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	171493	8120	2.320211321	human_E16_D6_Allo_ST_54	ST1008_R1.sc54	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	74186	7018	4.123419513	human_E16_D6_Allo_ST_56	ST1008_R1.sc56	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	2	aneuploidy
ST1008	126282	7708	2.6401229	human_E16_D6_Allo_ST_57	ST1008_R1.sc57	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	140016	7339	3.427465433	human_E16_D6_Allo_ST_58	ST1008_R1.sc58	E16	5CB	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	95098	7300	3.124145618	human_E17_D6_Allo_ST_10	ST1008_R1.sc68	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	2	aneuploidy
ST1008	52803	7363	6.556445656	human_E17_D6_Allo_ST_11	ST1008_R1.sc69	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	15845	4302	14.09908488	human_E17_D6_Allo_ST_12	ST1008_R1.sc70	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	68577	7025	7.813115184	human_E17_D6_Allo_ST_13	ST1008_R1.sc71	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	21106	4100	23.42461859	human_E17_D6_Allo_ST_15	ST1008_R1.sc73	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	589533	10076	0.996551508	human_E17_D6_Allo_ST_16	ST1008_R1.sc74	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	2	aneuploidy
ST1008	125464	9378	5.484441752	human_E17_D6_Allo_ST_17	ST1008_R1.sc75	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	72422	5469	4.97638839	human_E17_D6_Allo_ST_20	ST1008_R1.sc78	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	41313	4421	6.956648028	human_E17_D6_Allo_ST_21	ST1008_R1.sc79	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	56147	6265	6.021693056	human_E17_D6_Allo_ST_23	ST1008_R1.sc81	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	46338	4053	10.7125901	human_E17_D6_Allo_ST_25	ST1008_R1.sc83	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	0	euploidy
ST1008	82498	6533	9.166282819	human_E17_D6_Allo_ST_28	ST1008_R1.sc86	E17	5BC	D6	Fresh	ST1008	ST	ST1008_R1	TE	1	aneuploidy
ST1008	42108	5761	10.52056616	human_E18_D6_Allo_ST_10	ST1008_R3.sc10	E18	6CB	D6	Fresh	ST1008	ST	ST1008_R3	EPI	0	euploidy
ST1008	31983	6312	8.088672107	human_E18_D6_Allo_ST_14	ST1008_R3.sc14	E18	6CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	55103	6856	5.057800846	human_E18_D6_Allo_ST_18	ST1008_R3.sc18	E18	6CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	60112	6462	4.781075326	human_E18_D6_Allo_ST_20	ST1008_R3.sc20	E18	6CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	172992	8176	2.622664632	human_E18_D6_Allo_ST_7	ST1008_R3.sc7	E18	6CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	242719	9917	2.872045452	human_E19_D6_Allo_ST_11	ST1008_R3.sc31	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	102236	8442	3.999569623	human_E19_D6_Allo_ST_14	ST1008_R3.sc34	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	179734	8423	3.011116428	human_E19_D6_Allo_ST_16	ST1008_R3.sc36	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	2	aneuploidy
ST1008	99878	7249	3.930795571	human_E19_D6_Allo_ST_17	ST1008_R3.sc37	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	1	aneuploidy
ST1008	53663	6157	9.507481878	human_E19_D6_Allo_ST_18	ST1008_R3.sc38	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	102856	6666	4.54810609	human_E19_D6_Allo_ST_19	ST1008_R3.sc39	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	3	aneuploidy
ST1008	281369	8656	1.931271746	human_E19_D6_Allo_ST_28	ST1008_R3.sc48	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	8	aneuploidy
ST1008	280717	10325	2.418093667	human_E19_D6_Allo_ST_29	ST1008_R3.sc49	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	2	aneuploidy
ST1008	320975	9377	2.189578628	human_E19_D6_Allo_ST_30	ST1008_R3.sc50	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	26290	4116	16.24191708	human_E19_D6_Allo_ST_4	ST1008_R3.sc24	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	134629	8280	3.544555779	human_E19_D6_Allo_ST_7	ST1008_R3.sc27	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1008	114099	7740	4.175321431	human_E19_D6_Allo_ST_9	ST1008_R3.sc29	E19	4CB	D6	Fresh	ST1008	ST	ST1008_R3	TE	0	euploidy
ST1129	42440	4210	6.482092366	human_E2_D5_Auto_ST_12	ST1129_R.sc52	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	0	euploidy
ST1129	675365	9628	0.990575467	human_E2_D5_Auto_ST_13	ST1129_R.sc53	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	EPI	1	aneuploidy
ST1129	878943	10048	1.011442153	human_E2_D5_Auto_ST_15	ST1129_R.sc55	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	681445	9857	1.06685059	human_E2_D5_Auto_ST_17	ST1129_R.sc57	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	2	aneuploidy
ST1129	420101	9154	1.471074813	human_E2_D5_Auto_ST_19	ST1129_R.sc59	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	38435	5649	8.671783531	human_E2_D5_Auto_ST_20	ST1129_R.sc60	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	49300	4478	10.79716024	human_E2_D5_Auto_ST_22	ST1129_R.sc62	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	0	euploidy
ST1129	285099	8199	1.614526884	human_E2_D5_Auto_ST_24	ST1129_R.sc64	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	25098	4102	11.12439238	human_E2_D5_Auto_ST_25	ST1129_R.sc65	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	759734	9759	1.196603022	human_E2_D5_Auto_ST_26	ST1129_R.sc66	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	630052	9635	1.251325287	human_E2_D5_Auto_ST_27	ST1129_R.sc67	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	852293	10099	1.006109401	human_E2_D5_Auto_ST_28	ST1129_R.sc68	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	498774	9061	1.353518828	human_E2_D5_Auto_ST_29	ST1129_R.sc69	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	515456	9873	1.219696735	human_E2_D5_Auto_ST_30	ST1129_R.sc70	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	756859	9899	0.97495042	human_E2_D5_Auto_ST_31	ST1129_R.sc71	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	726170	9762	1.199856783	human_E2_D5_Auto_ST_32	ST1129_R.sc72	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	2	aneuploidy
ST1129	473422	8208	1.357351369	human_E2_D5_Auto_ST_34	ST1129_R.sc74	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	341638	9205	1.527054953	human_E2_D5_Auto_ST_35	ST1129_R.sc75	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	373207	9185	1.857950146	human_E2_D5_Auto_ST_36	ST1129_R.sc76	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	2	aneuploidy
ST1129	381197	7870	1.817170649	human_E2_D5_Auto_ST_37	ST1129_R.sc77	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
ST1129	337657	8892	0.967253752	human_E2_D5_Auto_ST_38	ST1129_R.sc78	E2	5BC	D5	Fresh	ST1129	ST	ST1129_R	TE	1	aneuploidy
