Sample	Total_base	Total_read	Clean_read	Mapped_read	Mapping_ratio	Dedup_read	Dedup_base	Genomic_base	Genomic_coverage	Genomic_depth	Lambda_percent	Conversion_ratio	CpG_TotalCpG.1X.	CpG_TotalUnique.1X.	CpG_MeanCov.1X.	CpG_MethRatio.1X.	CpG_MethReadRatio.1X.	CpG_TotalCpG.3X.	CpG_TotalUnique.3X.	CpG_MeanCov.3X.	CpG_MethRatio.3X.	CpG_MethReadRatio.3X.	CpG_TotalCpG.5X.	CpG_TotalUnique.5X.	CpG_MeanCov.5X.	CpG_MethRatio.5X.	CpG_MethReadRatio.5X.	CpG_TotalCpG.10X.	CpG_TotalUnique.10X.	CpG_MeanCov.10X.	CpG_MethRatio.10X.	CpG_MethReadRatio.10X.	CHH_TotalCHH.1X.	CHH_TotalUnique.1X.	CHH_MeanCov.1X.	CHH_MethRatio.1X.	CHH_MethReadRatio.1X.	CHH_TotalCHH.3X.	CHH_TotalUnique.3X.	CHH_MeanCov.3X.	CHH_MethRatio.3X.	CHH_MethReadRatio.3X.	CHH_TotalCHH.5X.	CHH_TotalUnique.5X.	CHH_MeanCov.5X.	CHH_MethRatio.5X.	CHH_MethReadRatio.5X.	CHH_TotalCHH.10X.	CHH_TotalUnique.10X.	CHH_MeanCov.10X.	CHH_MethRatio.10X.	CHH_MethReadRatio.10X.	CHG_TotalCHG.1X.	CHG_TotalUnique.1X.	CHG_MeanCov.1X.	CHG_MethRatio.1X.	CHG_MethReadRatio.1X.	CHG_TotalCHG.3X.	CHG_TotalUnique.3X.	CHG_MeanCov.3X.	CHG_MethRatio.3X.	CHG_MethReadRatio.3X.	CHG_TotalCHG.5X.	CHG_TotalUnique.5X.	CHG_MeanCov.5X.	CHG_MethRatio.5X.	CHG_MethReadRatio.5X.	CHG_TotalCHG.10X.	CHG_TotalUnique.10X.	CHG_MeanCov.10X.	CHG_MethRatio.10X.	CHG_MethReadRatio.10X.	orig.ident	nCount_RNA	nFeature_RNA	percent.mt	Cell_id	Embryo	Grade	Day	Preservation	Batch	Group	Index	Lineage	Stage	PBAT_index	PBAT_batch	lambda_percent	Meth_QC
human_E20_D6_Allo_ST_34	4359677700	29064518	26315938	13219934	50.2355	8857687	1237975725	1137126346	22.8397	0.3875	8.1463	99.4	6086940	4694798	1.296528626	29.20978485	27.24143638	910304	248139	3.668524496	17.65256372	16.79745308	187848	23742	7.912054587	11.9583228	11.97358343	65249	1533	42.56294847	11.63167645	12.14747153	55477911	46115687	1.203016037	2.241640659	2.135018829	4862810	1422652	3.418130365	1.266015153	1.875702444	621922	88909	6.995039872	3.049281738	6.838499683	159300	4059	39.24611973	25.87004927	20.22789272	19809360	16135753	1.227668768	2.217055393	2.079584995	2054835	597454	3.439319178	1.197846546	1.513478124	282467	42210	6.691945037	1.576521677	3.687893205	59949	1464	40.94877049	9.610765027	12.28550151	ST1024	307930	9206	2.23037703374143	ST1024_R2.sc74	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST1227_D1	ST1227	10	Pass
human_E20_D6_Allo_ST_43	5780679300	38537862	33144056	12704487	38.3311	7781083	1082112384	962396496	19.0403	0.3279	11.0632	99.43	4447304	3628304	1.225725298	28.28547472	26.79755506	464712	130241	3.568092997	16.75625241	16.34296902	80069	9929	8.064155504	11.62261557	13.26853664	31499	1077	29.24698236	16.78216342	17.13064446	40500906	35039393	1.155867797	3.27045551	3.124426416	2390473	714220	3.346970121	1.692511985	2.709673178	241163	33590	7.179607026	6.465502233	13.79648412	75230	2819	26.68676836	38.96053565	35.69452187	14441382	12297510	1.174333829	3.184873147	2.997763567	1015997	302747	3.355927557	1.531177452	1.95527035	107331	16118	6.659076809	2.544771684	6.035493567	24714	837	29.52688172	20.21572282	20.51851703	ST1024	297872	9077	1.94479507976581	ST1024_R2.sc83	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST1227_D1	ST1227	10	Pass
human_E20_D6_Allo_ST_44	4596153000	30641020	27459810	13504147	49.1779	9527314	1329385515	1239467864	24.6166	0.4223	6.7639	99.42	7012627	5339238	1.31341345	29.27203222	27.52483018	1121840	310252	3.615899333	19.62967765	18.68828649	227194	32910	6.903494379	13.79368794	13.07518192	54927	1833	29.96563011	10.35042008	10.85800135	64711258	53187512	1.216662626	2.638123578	2.465179003	6211521	1831454	3.39157904	1.368819239	1.716654341	774966	125041	6.197695156	2.409309027	4.702152494	117399	4269	27.50035137	23.66152729	21.10232174	22980548	18484100	1.243260316	2.452136508	2.262353447	2604505	760003	3.426966736	1.238793044	1.404114022	363741	59617	6.10129661	1.416615395	2.526800058	46256	1692	27.33806147	10.61750591	11.67614364	ST1024	203069	9532	3.04379299646918	ST1024_R2.sc84	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	EPI	3	ST1227_D1	ST1227	10	Pass
human_E20_D6_Allo_ST_47	3430974300	22873162	21357916	8326677	38.9864	5283723	739326993	619428706	13.4732	0.2111	16.2172	99.36	7738977	5641603	1.371769159	26.29332886	24.2145144	1566228	417828	3.748499383	16.64554072	15.67579561	414199	63326	6.54074156	11.96416417	11.15334419	70229	2965	23.68600337	7.703247892	6.98710077	70878392	56911226	1.245420227	1.895604005	1.745013444	8420350	2418682	3.481379528	0.95130237	1.089152701	1419882	236926	5.992934503	1.186790643	1.884891047	134107	6800	19.72161765	6.957801471	9.983812031	25233415	19689214	1.281585695	1.908497467	1.731720882	3608351	1019007	3.541046332	0.955749126	1.004678223	699836	116456	6.009445628	0.921446126	1.196866566	63696	3422	18.61367621	2.664555815	4.472764852	ST1024	211997	8787	2.50946947362463	ST1024_R2.sc87	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST1227_D1	ST1227	10	Pass
human_E20_D6_Allo_ST_48	4323092700	28820618	24464136	10588269	43.2808	6531441	910553687	777814319	16.2027	0.265	14.5779	99.32	10198701	6933815	1.470864308	32.76580485	29.84131891	2655586	691245	3.841743521	21.80837354	20.2623033	788537	120382	6.55028991	14.92830166	13.76485555	126469	5584	22.64845989	10.77168159	8.51271695	92205347	70517846	1.307546277	1.423046121	1.378865922	14467238	4092367	3.535176097	1.097139433	1.36860338	2761271	464760	5.941283673	2.051807664	3.024155757	216234	12581	17.187346	15.46560766	17.2850086	33043029	24418453	1.353199115	1.28832889	1.216766697	6167327	1712898	3.600522039	0.9051318	1.029855764	1341500	224022	5.988251154	1.252987787	1.672607082	109200	6370	17.14285714	7.552990581	7.800322802	ST1024	132331	8051	3.32046156985136	ST1024_R2.sc88	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST1227_D1	ST1227	10	Pass
human_E20_D6_Allo_ST_51	1688304900	22510732	20677822	10242975	49.536	7393906	1013814941	938404485	18.5601	0.3197	7.4383	99.3845	12724766	8397659	1.515275388	29.0492268	26.33987598	3626741	937593	3.868140014	19.68284838	18.20269445	1131020	176241	6.417462452	13.23026691	12.14160856	158174	8515	18.57592484	7.138905461	6.154530454	116976346	86723554	1.3488417	0.888012293	0.857543379	21408744	6000709	3.567702416	0.739626271	0.780489087	4407786	749707	5.879344864	0.873534034	1.008693194	285439	19124	14.92569546	2.24281165	3.114101086	41252059	29594551	1.393907243	0.797597782	0.753173603	8729555	2399924	3.637429769	0.591413832	0.607644021	2042824	342223	5.969277343	0.586453102	0.667022891	156671	10634	14.73302614	1.355429754	1.891205903	ST1024	302795	9283	2.48650076784623	ST1024_R2.sc91	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST0318_D5	ST0318	10	Pass
human_E20_D6_Allo_ST_53	1845414600	24605528	22459622	10172284	45.2914	6248769	856309972	753968117	14.752	0.2569	11.9515	99.3619	9650204	6114977	1.578125968	41.28221124	36.8781111	3079604	769198	4.003655756	27.88933701	25.3411462	1093183	165241	6.6156886	18.14497128	16.49916625	185940	11001	16.90209981	7.859120989	7.841770517	92570632	66516183	1.391700904	2.166611896	1.91477547	19415133	5324504	3.64637401	1.081087249	1.140191799	4594869	763533	6.017904924	1.07339557	1.336688619	385844	26779	14.40845439	2.831889914	4.822903738	32082723	22260328	1.441251135	1.786537849	1.552276304	7713690	2069812	3.726758759	0.840350964	0.885419389	2063434	337378	6.116089372	0.766037175	0.991358304	199651	14044	14.21610652	1.892252207	3.572687239	ST1024	104919	7354	4.56542666247296	ST1024_R2.sc93	E20	3BC	D6	Fresh	ST1024	ST	ST1024_R2	TE	3	ST0318_D5	ST0318	10	Pass
human_E22_D6_Cryo_NC_1	1732416750	23098890	21068302	9974900	47.3455	6657803	911651905	825370465	15.5717	0.2812	9.4643	99.3323	11487950	7138185	1.609365686	22.19256178	20.08224918	3853021	970581	3.969808805	15.91671545	14.89928929	1355972	212506	6.38086454	11.65667313	11.09919943	180205	12337	14.60687363	6.728100835	7.258906912	102848803	72324565	1.422045235	1.109578909	1.035812052	23525854	6399312	3.676309891	0.761310269	0.8292549	5873725	981725	5.983065522	0.856400255	1.078330618	442856	33775	13.11194671	2.616328942	4.288281586	36613805	24820829	1.475124179	0.983751169	0.900812463	9548916	2546389	3.749983212	0.641484687	0.677162924	2656002	437896	6.065371686	0.615271503	0.757233248	228863	17597	13.00579644	1.320639314	2.582754049	ST1024	113513	6574	3.10008545276752	ST1024_R4.sc1	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	4	ST0318_D5	ST0318	10	Pass
human_E22_D6_Cryo_NC_7	1789727250	23863030	20881422	8401899	40.2362	5328514	727454835	628389799	12.5184	0.2141	13.618	99.3977	7904502	5130253	1.54076261	30.10563836	26.89473364	2382638	595561	4.000661561	19.17451195	18.32891772	833622	124080	6.718423598	13.4986873	14.41936837	150750	7658	19.68529642	10.14111517	19.37111688	76311126	56029436	1.361982762	9.584866101	8.339680983	14811565	4022558	3.682125901	3.427841635	4.215675136	3596765	566916	6.344440799	3.334011582	6.728972966	489291	22682	21.57177498	16.10362755	31.3737331	26265127	18598595	1.412210277	7.694599573	6.520351812	5925759	1578559	3.753904035	2.41073735	3.086198482	1610825	254622	6.326338651	2.34071019	4.947222038	208695	11166	18.69022031	9.897460147	24.49837116	ST1024	41315	4831	5.04417281858889	ST1024_R4.sc7	E22	4CC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	4	ST0318_D5	ST0318	10	Pass
human_E23_D5_Cryo_NC_10	3293640600	21957604	18793268	8241246	43.8521	5517902	773276052	693349036	14.9252	0.2362	10.3362	99.55	10865630	7964492	1.364259014	28.0256712	26.46639539	2072569	574633	3.606769886	20.15857781	19.66277585	437218	69539	6.287378306	15.42991386	16.02541503	61646	2427	25.40008241	20.6010754	21.90239918	108875713	86671870	1.256182808	7.002915888	6.470433051	12991826	3802055	3.417053672	3.381122961	3.945304672	1784593	299370	5.961161773	4.712105722	8.337113672	182999	7508	24.37386787	35.68501465	45.11015372	37607834	29155624	1.289899815	5.659796963	5.172823411	5305257	1532346	3.46217956	2.627319267	3.105331966	831116	139714	5.948695192	3.280643386	6.132511069	78292	3329	23.51817363	25.05141184	37.13672253	ST1024	113502	5945	2.94796567461366	ST1024_R4.sc22	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	4	ST0103_D3	ST0103	10	Pass
human_E23_D5_Cryo_NC_16	3191379600	21275864	18776252	8972023	47.7839	6506917	912140505	847068220	17.9677	0.2886	7.134	99.49	10962501	7952116	1.37856402	32.97706579	31.1888859	2180258	601774	3.623051179	24.2905186	23.30077123	467199	73287	6.374923247	17.80265368	17.1967288	71661	2547	28.13545347	15.46955634	14.92153473	103960626	82312835	1.262994113	0.970701626	0.931561187	12768672	3747884	3.406901601	0.682839375	0.820608768	1708972	293398	5.824756815	0.989648362	1.8786782	133527	5782	23.09356624	10.91885161	14.22105252	36775211	28337964	1.297736528	0.924225534	0.882400199	5351102	1548881	3.454818027	0.64557569	0.736680689	826103	141109	5.854360813	0.707173391	1.273581309	64095	2869	22.34053677	4.189010108	8.766700991	ST1024	74378	6042	3.70808572427331	ST1024_R4.sc28	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	TE	4	ST0103_D3	ST0103	10	Pass
human_E23_D5_Cryo_NC_3	3045021000	20300140	17883760	8209886	45.9069	6430802	900994370	851646603	18.7456	0.2902	5.477	99.49	8250808	6063262	1.360786982	32.94582773	31.09301433	1558871	426901	3.65159838	23.59407757	22.650233	346165	52523	6.590731679	16.98362679	16.90928757	64305	2426	26.50659522	15.8184831	17.57406345	78670900	62843623	1.251851759	2.091300189	1.963813612	9196687	2685435	3.424654479	1.145840674	1.442822209	1290350	214393	6.018620011	1.726681048	3.610266432	144091	5928	24.30684885	19.14397605	21.97843918	27692375	21564856	1.284143748	1.869111436	1.739079979	3815666	1099870	3.469197269	1.022092584	1.208689366	607905	101350	5.998075974	1.179275777	2.315669077	60982	2617	23.30225449	8.600867405	14.04840396	ST1024	161970	6515	2.43934061863308	ST1024_R4.sc15	E23	4BC	D6	Cryo	ST1024	ICSI	ST1024_R4	EPI	4	ST0103_D3	ST0103	10	Pass
human_E25_D6_Cryo_NC_1	2047003350	27293378	22725080	13128172	57.7695304	8024919	1097814510	985045146	19.6978	0.335636	10.2722	99.3745	13879440	9340966	1.485867736	21.41293192	19.61368869	3632128	973333	3.731639634	14.39740466	13.91124305	923929	142870	6.466920977	10.67379562	11.05518251	141347	4541	31.12684431	10.00458269	13.94360234	128399809	95284685	1.347538789	1.358329907	1.317246271	22637102	6478430	3.494226533	0.966435903	1.283268043	3823806	647725	5.903440503	1.381014783	3.070379601	309211	11748	26.32030984	17.95523323	25.41008189	45346431	32731967	1.385386677	1.352967133	1.286365087	9069409	2563254	3.538240455	0.941137929	1.114567185	1708337	289390	5.90323439	0.977849373	1.884715059	126141	5158	24.45540907	6.535445909	14.38787072	ST1003	88134	6498	3.30519436312887	ST1003_R1.sc73	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	5	ST1115_D7	ST1115	10	Pass
human_E25_D6_Cryo_NC_11	3649437900	24329586	20434284	11917683	58.322	7410622	1032150532	860206172	18.2122	0.2931	16.6588	99.36	11744029	8322871	1.411055031	20.89551855	19.28452814	2553037	691765	3.690613142	13.62884128	13.23488758	587027	85598	6.857952289	9.566469661	10.48163633	125918	3267	38.54239363	10.9554423	14.42205936	110433967	85447734	1.292415396	0.901460442	0.956745023	15637073	4539327	3.444799857	0.90118029	1.382646759	2274816	373544	6.089820744	1.867945356	4.705280159	275917	8440	32.69158768	25.88838152	28.61850788	38695731	29232327	1.323730779	0.884626963	0.918025083	6248284	1795269	3.480416584	0.838428481	1.136448292	1005044	166254	6.045231994	1.312168609	2.936386407	107140	3394	31.56747201	12.69578079	18.10426675	ST1003	258881	8477	2.34625175273581	ST1003_R1.sc83	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_12	3762198300	25081322	21248900	11626044	54.7136	6731932	938610455	817769324	17.2845	0.2786	12.8745	99.37	10342031	7252862	1.425924139	26.509374	24.75337735	2336752	634916	3.680411267	18.87947595	18.12374439	537973	80974	6.643774545	13.52224961	13.57968489	100739	3054	32.9859201	10.72863458	14.32812317	103847718	78901265	1.316173042	0.826960733	0.858109857	16196593	4686134	3.45628038	0.782019449	1.080631615	2463975	413772	5.95490995	1.292039239	3.016674536	235967	8384	28.14491889	15.93183564	21.53862235	35758789	26557264	1.346478651	0.822978907	0.838607117	6270206	1794525	3.494075591	0.755836831	0.938641403	1057844	177924	5.945482341	0.873561689	1.906806164	93739	3442	27.23387565	5.750920976	13.33381655	ST1003	171938	7689	2.91442264071933	ST1003_R1.sc84	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_13	4351346700	29008978	27364186	13460048	49.1886	8600917	1199338323	1061923840	20.368	0.3618	11.4575	99.38	15518391	9508159	1.632113115	21.53306503	18.43440131	5417044	1317931	4.110263739	12.50471845	11.34972274	2083853	308029	6.765119518	8.043805713	7.648526777	383401	20182	18.9971757	4.693303934	6.003057608	134832766	96186145	1.401789894	0.825262905	0.837097074	29636356	7971049	3.717999475	0.7148253	0.902948859	7799379	1266857	6.156479382	0.861594884	1.513497921	792804	49285	16.08611139	4.307399209	8.412035017	48328141	33028468	1.463226844	0.803617487	0.803011303	12422566	3265689	3.803964799	0.710188404	0.808564306	3673968	591304	6.21333189	0.734631898	1.057549336	393605	25914	15.18889403	1.728854673	4.063408697	ST1003	116971	7310	3.88557847671645	ST1003_R1.sc85	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_14	3535783500	23571890	21890172	10498533	47.96	7100965	990111221	854700202	18.092	0.2912	13.6763	99.35	11559155	7925310	1.458511402	26.43014584	23.86861068	2930492	758459	3.863744777	16.33773102	15.32625597	869905	127876	6.80272295	10.60966202	10.72264963	170820	6378	26.7826905	8.3727783	11.86206574	107932037	82951781	1.301141889	0.852586744	0.897033568	16602029	4671180	3.554140281	0.776685739	1.19702599	3202331	517116	6.192674371	1.192501953	3.167607924	388664	15518	25.04601108	12.74842828	19.95968209	37878580	28182621	1.344040357	0.83739965	0.85680321	6888913	1908276	3.610019201	0.744633884	0.966885332	1496521	243681	6.141311797	0.874138895	1.836005736	160318	7343	21.8327659	4.367131962	10.73374013	ST1003	269805	8591	2.38209076925928	ST1003_R1.sc86	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_16	4738402500	31589350	28573078	15029348	52.5997	10780672	1503475324	1379484011	27.1302	0.47	8.247	99.26	18473613	12078667	1.52944137	23.22583008	20.86237956	5377059	1398314	3.845387374	15.0852865	14.07714258	1618472	251904	6.424955539	10.30238523	9.74092258	224786	9875	22.76313924	7.731291139	7.045762459	174743418	129620754	1.348112957	1.850675356	1.730938643	31594586	8890747	3.553648079	1.185393651	1.305803938	6254609	1054872	5.929258716	1.305547621	1.884699996	473630	25398	18.64831877	7.331733601	10.28901491	61082998	43614657	1.400515382	1.61403632	1.504407686	13071969	3609253	3.621793485	1.086884314	1.149240155	2950869	494062	5.972669422	1.053094247	1.36418859	227667	13055	17.43906549	3.317761777	5.662212749	ST1003	183156	8157	2.22269540719387	ST1003_R1.sc88	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_18	3916992300	26113282	23375154	10830676	46.3341	6875862	957725985	831739190	17.3151	0.2834	13.1548	99.38	11373935	7636680	1.489382166	27.29980761	24.58493689	3082186	798074	3.862030338	17.30095804	16.09804669	931820	141329	6.59326819	11.3022125	10.87367297	156159	6606	23.63896458	8.018796549	9.425585333	105263013	79365919	1.326299932	1.437640085	1.369693729	17809963	5006111	3.557644447	0.930358222	1.153831078	3510535	582808	6.023484578	1.165297096	2.209297908	327857	16133	20.32213475	10.27605777	14.54687257	37055751	27026054	1.37111215	1.267633684	1.203037423	7340668	2027837	3.61994973	0.862414681	0.996020417	1642149	272043	6.036358223	0.927323181	1.509979509	147181	7844	18.76351351	4.327390362	8.268030588	ST1003	48100	5536	5.82952182952183	ST1003_R1.sc90	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	5	ST1115_D8	ST1115	10	Pass
human_E25_D6_Cryo_NC_2	2534556300	16897042	18273478	10409473	56.9649	6158275	862674828	791446380	18.2285	0.2697	8.2567	99.42	16319516	11287184	1.445844774	27.66912999	25.66432818	3846718	1043770	3.685407705	19.28850351	18.48565824	888193	133025	6.676887803	13.46295441	13.60988984	166726	4383	38.03924253	10.7544741	15.08574919	162531867	123032675	1.321046356	1.187276972	1.182394464	25562541	7415256	3.447290424	0.93583577	1.284003019	3737358	623177	5.997265624	1.373906739	3.546664687	390729	11592	33.70678054	18.06791235	24.5863434	56308643	41509600	1.356520973	1.20532327	1.179956204	10105191	2897672	3.487348119	0.935867417	1.140555646	1655549	277353	5.969104354	1.027983905	2.237409149	153735	5070	30.32248521	6.051542406	14.88801899	ST1003	250197	7712	2.43288288828403	ST1003_R1.sc74	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	5	ST1115_D7	ST1115	10	Pass
human_E25_D6_Cryo_NC_3	2403207300	16021382	22102262	10579969	47.8683	4771200	669527541	566298477	13.1053	0.193	15.4182	99.35	11109399	7589028	1.463876402	26.54351711	24.56505273	2768541	729797	3.793576844	18.47095095	17.98812886	739294	106958	6.912002842	13.36582434	14.76869692	157069	4159	37.76604953	12.26902861	20.61766128	108637249	81377754	1.334974777	1.522335787	1.511549275	18323623	5210238	3.516849518	1.023920047	1.673045495	3187763	513312	6.210186008	1.486678317	4.994503343	417725	11724	35.62990447	17.67504094	30.59609059	37641461	27502291	1.368666378	1.546903013	1.491315715	7160988	2014063	3.555493547	1.024509561	1.421675657	1374048	223999	6.134170242	1.125577837	3.14851217	154581	4970	31.1028169	6.722724346	20.0321187	ST1003	152902	8058	2.9764162666283	ST1003_R1.sc75	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	5	ST1115_D7	ST1115	10	Pass
human_E25_D6_Cryo_NC_4	1980731700	13204878	18466716	8865378	48.0073	4181672	587605542	499174373	11.9918	0.1701	15.0494	99.35	10321241	7258052	1.422040101	26.87538338	24.8952108	2349609	625871	3.754142627	18.30741498	17.61547152	603900	89126	6.775800552	13.288959	13.6857184	120994	3997	30.2712034	11.78351263	16.07514546	99390394	76846778	1.293357986	2.413849764	2.391354155	14358600	4119517	3.485505704	2.076597077	2.48414411	2352262	385526	6.101435441	2.687366507	4.86545492	275108	10187	27.0057917	16.92097281	24.00075694	34604995	26049034	1.32845598	2.492033911	2.446520294	5788739	1638354	3.533265094	2.13545185	2.375167118	1070712	176295	6.073411044	2.338105051	3.534758161	112544	4543	24.77305745	7.206770856	14.69285826	ST1003	86803	7264	5.11157448475283	ST1003_R1.sc76	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	EPI	5	ST1115_D7	ST1115	10	Pass
human_E25_D6_Cryo_NC_5	6252795000	41685300	26115684	17303156	66.2558	10964130	1529904848	1396177687	25.1302	0.4757	8.7409	99.38	19272573	11694178	1.648048542	19.80131865	17.8323329	6727222	1720216	3.910684472	13.75937375	13.28828417	2165154	334096	6.480634309	10.30921834	10.82585064	312145	13188	23.66886564	8.164022596	14.65503952	180552480	122662152	1.471949392	1.828209802	1.74208811	45624054	12520972	3.64381088	1.095973106	1.563884013	10540581	1755388	6.004701525	1.393021349	3.301467618	864168	39336	21.96888347	11.76248424	26.92069204	63476152	41745668	1.520544647	1.566805088	1.498054777	17814020	4816925	3.69821411	0.983329622	1.347391141	4512917	748178	6.031876104	1.094038023	2.495909663	370380	18807	19.69373106	6.218642527	19.5050716	ST1003	368881	8602	1.9434451760866	ST1003_R1.sc77	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	TE	5	ST1115_D7	ST1115	10	Pass
human_E25_D6_Cryo_NC_6	2263428000	15089520	23204894	10441469	44.9968	4679812	656805406	563965686	13.2796	0.1922	14.135	99.37	11105515	7709207	1.440552186	27.25447638	25.30083118	2606928	699162	3.72864658	19.0277791	18.3157188	644116	95398	6.751881591	13.55998983	14.05181311	127369	3938	32.34357542	11.27828339	16.71354819	109968238	83212125	1.321541037	1.428278839	1.386680336	17507998	5036199	3.476430935	0.959606096	1.387085674	2786224	460298	6.053087348	1.454515184	3.913046015	304568	10460	29.11739962	17.48103537	26.68137769	38045122	28105682	1.353645217	1.446592001	1.372815131	6840916	1944561	3.517974494	0.949316977	1.199842118	1213801	201409	6.02654797	1.025095204	2.404446882	120230	4587	26.21103118	5.804275125	15.89955843	ST1003	204003	7410	2.46859114816939	ST1003_R1.sc78	E25	5BC	D6	Cryo	ST1003	ICSI	ST1003_R1	PE	5	ST1115_D7	ST1115	10	Pass
